LocalTimestamp,DataReliability,PacketNumber,PG
1758102035.5859232,100,9099,5724
1758102035.6259232,100,9099,5726
1758102035.665923,100,9117,5724
1758102035.705923,100,9117,5705
1758102035.745923,100,9133,5702
1758102035.785923,100,9133,5696
1758102035.8259232,100,9133,5708
1758102035.8659232,100,9148,5702
1758102035.9059231,100,9148,5718
1758102035.945923,100,9165,5725
1758102035.985923,100,9165,5733
1758102036.025923,100,9165,5729
1758102036.0659232,100,9182,5720
1758102036.1059232,100,9182,5704
1758102036.1459231,100,9198,5732
1758102036.185923,100,9198,5728
1758102036.225923,100,9198,5708
1758102036.265923,100,9214,5682
1758102036.3059232,100,9214,5655
1758102036.3459232,100,9230,5647
1758102036.3859231,100,9230,5640
1758102036.425923,100,9230,5639
1758102036.465923,100,9247,5654
1758102036.505923,100,9247,5650
1758102036.5459232,100,9247,5658
1758102036.5859232,100,9263,5654
1758102036.6259232,100,9263,5660
1758102036.665923,100,9280,5669
1758102036.705923,100,9280,5684
1758102036.745923,100,9280,5698
1758102036.785923,100,9295,5694
1758102036.8259232,100,9295,5682
1758102036.8659232,100,9312,5663
1758102036.9059231,100,9312,5651
1758102036.945923,100,9312,5649
1758102036.985923,100,9329,5673
1758102037.025923,100,9329,5667
1758102037.0659232,100,9346,5670
1758102037.1059232,100,9346,5700
1758102037.1459231,100,9346,5722
1758102037.185923,100,9360,5723
1758102037.225923,100,9360,5726
1758102037.265923,100,9378,5733
1758102037.3059232,100,9378,5742
1758102037.3459232,100,9378,5754
1758102037.3859231,100,9394,5724
1758102037.425923,100,9394,5731
1758102037.465923,100,9411,5719
1758102037.505923,100,9411,5714
1758102037.5459232,100,9411,5716
1758102037.5859232,100,9426,5724
1758102037.6259232,100,9426,5726
1758102037.665923,100,9443,5752
1758102037.705923,100,9443,5760
1758102037.745923,100,9443,5768
1758102037.785923,100,9443,5769
1758102037.8259232,100,9464,5778
1758102037.8659232,100,9464,5784
1758102037.9059231,100,9482,5797
1758102037.945923,100,9482,5789
1758102037.985923,100,9482,5781
1758102038.025923,100,9498,5781
1758102038.0659232,100,9498,5793
1758102038.1059232,100,9513,5807
1758102038.1459231,100,9513,5801
1758102038.185923,100,9513,5808
1758102038.225923,100,9529,5828
1758102038.265923,100,9529,5834
1758102038.3059232,100,9529,5832
1758102038.3459232,100,9547,5834
1758102038.3859231,100,9547,5843
1758102038.425923,100,9563,5847
1758102038.465923,100,9563,5833
1758102038.505923,100,9563,5827
1758102038.5459232,100,9578,5809
1758102038.5859232,100,9578,5822
1758102038.6259232,100,9595,5804
1758102038.665923,100,9595,5797
1758102038.705923,100,9595,5784
1758102038.745923,100,9614,5799
1758102038.785923,100,9614,5800
1758102038.8259232,100,9630,5798
1758102038.8659232,100,9630,5800
1758102038.9059231,100,9630,5803
1758102038.945923,100,9648,5796
1758102038.985923,100,9648,5801
1758102039.025923,100,9662,5803
1758102039.0659232,100,9662,5780
1758102039.1059232,100,9662,5752
1758102039.1459231,100,9679,5733
1758102039.185923,100,9679,5737
1758102039.225923,100,9696,5744
1758102039.265923,100,9696,5742
1758102039.3059232,100,9696,5755
1758102039.3459232,100,9713,5755
1758102039.3859231,100,9713,5749
1758102039.425923,100,9727,5742
1758102039.465923,100,9727,5762
1758102039.505923,100,9727,5764
1758102039.5459232,100,9744,5751
1758102039.5859232,100,9744,5736
1758102039.6259232,100,9761,5704
1758102039.665923,100,9761,5679
1758102039.705923,100,9761,5680
1758102039.745923,100,9780,5673
1758102039.785923,100,9780,5676
1758102039.8259232,100,9780,5689
1758102039.8659232,100,9796,5686
1758102039.9059231,100,9796,5685
1758102039.945923,100,9796,5671
1758102039.985923,100,9796,5684
1758102040.025923,100,9796,5694
1758102040.0659232,100,9812,5722
1758102040.1059232,100,9812,5713
1758102040.1459231,100,9812,5701
1758102040.185923,100,9812,5679
1758102040.225923,100,9812,5656
1758102040.265923,100,9830,5658
1758102040.3059232,100,9830,5657
1758102040.3459232,100,9830,5672
1758102040.3859231,100,9830,5678
1758102040.425923,100,9848,5685
1758102040.465923,100,9848,5702
1758102040.505923,100,9848,5720
1758102040.5459232,100,9848,5741
1758102040.5859232,100,9866,5753
1758102040.6259232,100,9866,5755
1758102040.665923,100,9884,5756
1758102040.705923,100,9884,5757
1758102040.745923,100,9884,5744
1758102040.785923,100,9899,5737
1758102040.8259232,100,9899,5739
1758102040.8659232,100,9915,5733
1758102040.9059231,100,9915,5732
1758102040.945923,100,9915,5747
1758102040.985923,100,9935,5749
1758102041.025923,100,9935,5751
1758102041.0659232,100,9951,5762
1758102041.1059232,100,9951,5786
1758102041.1459231,100,9951,5789
1758102041.185923,100,9966,5803
1758102041.225923,100,9966,5797
1758102041.265923,100,9966,5792
1758102041.3059232,100,9983,5782
1758102041.3459232,100,9983,5765
1758102041.3859231,100,10000,5762
1758102041.425923,100,10000,5742
1758102041.465923,100,10000,5760
1758102041.505923,100,10016,5751
1758102041.5459232,100,10016,5767
1758102041.5859232,100,10032,5765
1758102041.6259232,100,10032,5789
1758102041.665923,100,10032,5797
1758102041.705923,100,10048,5797
1758102041.745923,100,10048,5817
1758102041.785923,100,10065,5820
1758102041.8259232,100,10065,5818
1758102041.8659232,100,10065,5802
1758102041.9059231,100,10081,5775
1758102041.945923,100,10081,5763
1758102041.985923,100,10098,5756
1758102042.025923,100,10098,5762
1758102042.0659232,100,10098,5763
1758102042.1059232,100,10115,5785
1758102042.1459231,100,10115,5789
1758102042.185923,100,10132,5799
1758102042.225923,100,10132,5793
1758102042.265923,100,10132,5797
1758102042.3059232,100,10149,5823
1758102042.3459232,100,10149,5820
1758102042.3859231,100,10149,5841
1758102042.425923,100,10166,5817
1758102042.465923,100,10166,5785
1758102042.505923,100,10180,5764
1758102042.5459232,100,10180,5755
1758102042.5859232,100,10180,5773
1758102042.6259232,100,10200,5782
1758102042.665923,100,10200,5775
1758102042.705923,100,10216,5790
1758102042.745923,100,10216,5783
1758102042.785923,100,10233,5796
1758102042.8259232,100,10233,5812
1758102042.8659232,100,10233,5802
1758102042.9059231,100,10253,5823
1758102042.945923,100,10253,5812
1758102042.985923,100,10253,5802
1758102043.025923,100,10270,5764
1758102043.0659232,100,10270,5751
1758102043.1059232,100,10286,5744
1758102043.1459231,100,10286,5758
1758102043.185923,100,10286,5753
1758102043.225923,100,10303,5750
1758102043.265923,100,10303,5760
1758102043.3059232,100,10320,5762
1758102043.3459232,100,10320,5779
1758102043.3859231,100,10320,5779
1758102043.425923,100,10337,5794
1758102043.465923,100,10337,5792
1758102043.505923,100,10353,5800
1758102043.5459232,100,10353,5753
1758102043.5859232,100,10353,5746
1758102043.6259232,100,10371,5730
1758102043.665923,100,10371,5733
1758102043.705923,100,10388,5727
1758102043.745923,100,10388,5743
1758102043.785923,100,10388,5757
1758102043.8259232,100,10406,5758
1758102043.8659232,100,10406,5766
1758102043.9059231,100,10423,5769
1758102043.945923,100,10423,5773
1758102043.985923,100,10423,5786
1758102044.025923,100,10440,5791
1758102044.0659232,100,10440,5779
1758102044.1059232,100,10455,5766
1758102044.1459231,100,10455,5748
1758102044.185923,100,10455,5730
1758102044.225923,100,10472,5734
1758102044.265923,100,10472,5728
1758102044.3059232,100,10472,5750
1758102044.3459232,100,10490,5755
1758102044.3859231,100,10490,5764
1758102044.425923,100,10507,5769
1758102044.465923,100,10507,5774
1758102044.505923,100,10507,5774
1758102044.5459232,100,10523,5788
1758102044.5859232,100,10523,5778
1758102044.6259232,100,10539,5770
1758102044.665923,100,10539,5751
1758102044.705923,100,10539,5734
1758102044.745923,100,10555,5727
1758102044.785923,100,10555,5718
1758102044.8259232,100,10572,5728
1758102044.8659232,100,10572,5731
1758102044.9059231,100,10572,5740
1758102044.945923,100,10591,5740
1758102044.985923,100,10591,5743
1758102045.025923,100,10606,5750
1758102045.0659232,100,10606,5754
1758102045.1059232,100,10606,5754
1758102045.1459231,100,10622,5755
1758102045.185923,100,10622,5733
1758102045.225923,100,10640,5708
1758102045.265923,100,10640,5697
1758102045.3059232,100,10640,5699
1758102045.3459232,100,10656,5698
1758102045.3859231,100,10656,5697
1758102045.425923,100,10673,5700
1758102045.465923,100,10673,5706
1758102045.505923,100,10673,5707
1758102045.5459232,100,10689,5704
1758102045.5859232,100,10689,5711
1758102045.6259232,100,10689,5709
1758102045.665923,100,10707,5719
1758102045.705923,100,10707,5709
1758102045.745923,100,10723,5703
1758102045.785923,100,10723,5659
1758102045.8259232,100,10723,5661
1758102045.8659232,100,10739,5641
1758102045.9059231,100,10739,5665
1758102045.945923,100,10755,5667
1758102045.985923,100,10755,5673
1758102046.025923,100,10755,5662
1758102046.0659232,100,10774,5673
1758102046.1059232,100,10774,5675
1758102046.1459231,100,10790,5688
1758102046.185923,100,10790,5692
1758102046.225923,100,10790,5697
1758102046.265923,100,10808,5698
1758102046.3059232,100,10808,5668
1758102046.3459232,100,10822,5641
1758102046.3859231,100,10822,5631
1758102046.425923,100,10822,5622
1758102046.465923,100,10839,5637
1758102046.505923,100,10839,5658
1758102046.5459232,100,10858,5653
1758102046.5859232,100,10858,5648
1758102046.6259232,100,10858,5644
1758102046.665923,100,10875,5653
1758102046.705923,100,10875,5665
1758102046.745923,100,10875,5674
1758102046.785923,100,10889,5688
1758102046.8259232,100,10889,5658
1758102046.8659232,100,10906,5650
1758102046.9059231,100,10906,5645
1758102046.945923,100,10906,5634
1758102046.985923,100,10923,5646
1758102047.025923,100,10923,5652
1758102047.0659232,100,10942,5664
1758102047.1059232,100,10942,5657
1758102047.1459231,100,10942,5663
1758102047.185923,100,10956,5665
1758102047.225923,100,10956,5681
1758102047.265923,100,10974,5692
1758102047.3059232,100,10974,5698
1758102047.3459232,100,10974,5700
1758102047.3859231,100,10990,5669
1758102047.425923,100,10990,5656
1758102047.465923,100,11007,5653
1758102047.505923,100,11007,5657
1758102047.5459232,100,11007,5651
1758102047.5859232,100,11024,5665
1758102047.6259232,100,11024,5673
1758102047.665923,100,11041,5679
1758102047.705923,100,11041,5675
1758102047.745923,100,11041,5689
1758102047.785923,100,11057,5691
1758102047.8259232,100,11057,5718
1758102047.8659232,100,11074,5717
1758102047.9059231,100,11074,5690
1758102047.945923,100,11074,5658
1758102047.985923,100,11094,5639
1758102048.025923,100,11094,5641
1758102048.0659232,100,11094,5649
1758102048.1059232,100,11111,5656
1758102048.1459231,100,11111,5664
1758102048.185923,100,11129,5659
1758102048.225923,100,11129,5664
1758102048.265923,100,11129,5672
1758102048.3059232,100,11147,5693
1758102048.3459232,100,11147,5686
1758102048.3859231,100,11147,5706
1758102048.425923,100,11163,5671
1758102048.465923,100,11163,5670
1758102048.505923,100,11178,5653
1758102048.5459232,100,11178,5638
1758102048.5859232,100,11178,5649
1758102048.6259232,100,11195,5643
1758102048.665923,100,11195,5644
1758102048.705923,100,11216,5644
1758102048.745923,100,11216,5649
1758102048.785923,100,11216,5654
1758102048.8259232,100,11232,5676
1758102048.8659232,100,11232,5686
1758102048.9059231,100,11248,5681
1758102048.945923,100,11248,5686
1758102048.985923,100,11248,5679
1758102049.025923,100,11264,5664
1758102049.0659232,100,11264,5643
1758102049.1059232,100,11281,5623
1758102049.1459231,100,11281,5616
1758102049.185923,100,11281,5621
1758102049.225923,100,11297,5628
1758102049.265923,100,11297,5625
1758102049.3059232,100,11316,5629
1758102049.3459232,100,11316,5645
1758102049.3859231,100,11316,5644
1758102049.425923,100,11331,5664
1758102049.465923,100,11331,5657
1758102049.505923,100,11348,5679
1758102049.5459232,100,11348,5692
1758102049.5859232,100,11348,5660
1758102049.6259232,100,11365,5640
1758102049.665923,100,11365,5628
1758102049.705923,100,11381,5619
1758102049.745923,100,11381,5604
1758102049.785923,100,11381,5608
1758102049.8259232,100,11396,5621
1758102049.8659232,100,11396,5610
1758102049.9059231,100,11396,5625
1758102049.945923,100,11416,5651
1758102049.985923,100,11416,5651
1758102050.025923,100,11432,5626
1758102050.0659232,100,11432,5670
1758102050.1059232,100,11432,5657
1758102050.1459231,100,11449,5682
1758102050.185923,100,11449,5678
1758102050.225923,100,11464,5644
1758102050.265923,100,11464,5624
1758102050.3059232,100,11464,5612
1758102050.3459232,100,11481,5609
1758102050.3859231,100,11481,5599
1758102050.425923,100,11497,5616
1758102050.465923,100,11497,5619
1758102050.505923,100,11497,5636
1758102050.5459232,100,11516,5618
1758102050.5859232,100,11516,5641
1758102050.6259232,100,11531,5658
1758102050.665923,100,11531,5674
1758102050.705923,100,11531,5672
1758102050.745923,100,11548,5682
1758102050.785923,100,11548,5690
1758102050.8259232,100,11564,5678
1758102050.8659232,100,11564,5652
1758102050.9059231,100,11564,5631
1758102050.945923,100,11582,5619
1758102050.985923,100,11582,5616
1758102051.025923,100,11596,5642
1758102051.0659232,100,11596,5631
1758102051.1059232,100,11596,5622
1758102051.1459231,100,11615,5649
1758102051.185923,100,11615,5659
1758102051.225923,100,11632,5662
1758102051.265923,100,11632,5671
1758102051.3059232,100,11632,5674
1758102051.3459232,100,11651,5686
1758102051.3859231,100,11651,5689
1758102051.425923,100,11666,5695
1758102051.465923,100,11666,5686
1758102051.505923,100,11666,5657
1758102051.5459232,100,11683,5643
1758102051.5859232,100,11683,5651
1758102051.6259232,100,11683,5631
1758102051.665923,100,11699,5645
1758102051.705923,100,11699,5656
1758102051.745923,100,11718,5660
1758102051.785923,100,11718,5672
1758102051.8259232,100,11718,5682
1758102051.8659232,100,11734,5675
1758102051.9059231,100,11734,5695
1758102051.945923,100,11750,5701
1758102051.985923,100,11750,5704
1758102052.025923,100,11750,5703
1758102052.0659232,100,11766,5685
1758102052.1059232,100,11766,5685
1758102052.1459231,100,11783,5642
1758102052.185923,100,11783,5660
1758102052.225923,100,11783,5648
1758102052.265923,100,11800,5665
1758102052.3059232,100,11800,5672
1758102052.3459232,100,11817,5673
1758102052.3859231,100,11817,5672
1758102052.425923,100,11817,5683
1758102052.465923,100,11833,5685
1758102052.505923,100,11833,5690
1758102052.5459232,100,11851,5697
1758102052.5859232,100,11851,5703
1758102052.6259232,100,11851,5690
1758102052.665923,100,11867,5663
1758102052.705923,100,11867,5627
1758102052.745923,100,11882,5646
1758102052.785923,100,11882,5643
1758102052.8259232,100,11882,5655
1758102052.8659232,100,11902,5645
1758102052.9059231,100,11902,5653
1758102052.945923,100,11902,5653
1758102052.985923,100,11920,5651
1758102053.025923,100,11920,5655
1758102053.0659232,100,11941,5674
1758102053.1059232,100,11941,5686
1758102053.1459231,100,11941,5692
1758102053.185923,100,11958,5664
1758102053.225923,100,11958,5620
1758102053.265923,100,11958,5609
1758102053.3059232,100,11973,5612
1758102053.3459232,100,11973,5613
1758102053.3859231,100,11992,5608
1758102053.425923,100,11992,5609
1758102053.465923,100,11992,5620
1758102053.505923,100,12008,5605
1758102053.5459232,100,12008,5611
1758102053.5859232,100,12026,5623
1758102053.6259232,100,12026,5642
1758102053.665923,100,12026,5630
1758102053.705923,100,12042,5648
1758102053.745923,100,12042,5654
1758102053.785923,100,12059,5631
1758102053.8259232,100,12059,5611
1758102053.8659232,100,12059,5588
1758102053.9059231,100,12076,5573
1758102053.945923,100,12076,5567
1758102053.985923,100,12093,5565
1758102054.025923,100,12093,5565
1758102054.0659232,100,12093,5564
1758102054.1059232,100,12110,5578
1758102054.1459231,100,12110,5579
1758102054.185923,100,12110,5598
1758102054.225923,100,12126,5594
1758102054.265923,100,12126,5597
1758102054.3059232,100,12143,5610
1758102054.3459232,100,12143,5623
1758102054.3859231,100,12143,5609
1758102054.425923,100,12160,5581
1758102054.465923,100,12160,5555
1758102054.505923,100,12176,5536
1758102054.5459232,100,12176,5532
1758102054.5859232,100,12176,5531
1758102054.6259232,100,12192,5541
1758102054.665923,100,12192,5533
1758102054.705923,100,12208,5538
1758102054.745923,100,12208,5556
1758102054.785923,100,12208,5568
1758102054.8259232,100,12227,5556
1758102054.8659232,100,12227,5577
1758102054.9059231,100,12244,5591
1758102054.945923,100,12244,5612
1758102054.985923,100,12244,5608
1758102055.025923,100,12259,5567
1758102055.0659232,100,12259,5551
1758102055.1059232,100,12259,5520
1758102055.1459231,100,12275,5520
1758102055.185923,100,12275,5520
1758102055.225923,100,12293,5537
1758102055.265923,100,12293,5544
1758102055.3059232,100,12293,5545
1758102055.3459232,100,12309,5553
1758102055.3859231,100,12309,5559
1758102055.425923,100,12326,5573
1758102055.465923,100,12326,5584
1758102055.505923,100,12326,5594
1758102055.5459232,100,12342,5606
1758102055.5859232,100,12342,5612
1758102055.6259232,100,12360,5583
1758102055.665923,100,12360,5551
1758102055.705923,100,12360,5536
1758102055.745923,100,12376,5539
1758102055.785923,100,12376,5551
1758102055.8259232,100,12392,5549
1758102055.8659232,100,12392,5539
1758102055.9059231,100,12392,5558
1758102055.945923,100,12410,5565
1758102055.985923,100,12410,5563
1758102056.025923,100,12427,5586
1758102056.0659232,100,12427,5599
1758102056.1059232,100,12427,5606
1758102056.1459231,100,12443,5616
1758102056.185923,100,12443,5604
1758102056.225923,100,12460,5580
1758102056.265923,100,12460,5567
1758102056.3059232,100,12460,5536
1758102056.3459232,100,12475,5519
1758102056.3859231,100,12475,5524
1758102056.425923,100,12492,5525
1758102056.465923,100,12492,5537
1758102056.505923,100,12492,5559
1758102056.5459232,100,12511,5546
1758102056.5859232,100,12511,5561
1758102056.6259232,100,12511,5566
1758102056.665923,100,12528,5580
1758102056.705923,100,12528,5576
1758102056.745923,100,12542,5599
1758102056.785923,100,12542,5607
1758102056.8259232,100,12542,5577
1758102056.8659232,100,12559,5567
1758102056.9059231,100,12559,5551
1758102056.945923,100,12576,5514
1758102056.985923,100,12576,5519
1758102057.025923,100,12576,5521
1758102057.0659232,100,12593,5537
1758102057.1059232,100,12593,5548
1758102057.1459231,100,12609,5548
1758102057.185923,100,12609,5539
1758102057.225923,100,12609,5549
1758102057.265923,100,12627,5569
1758102057.3059232,100,12627,5574
1758102057.3459232,100,12643,5611
1758102057.3859231,100,12643,5613
1758102057.425923,100,12643,5627
1758102057.465923,100,12660,5599
1758102057.505923,100,12660,5581
1758102057.5459232,100,12675,5566
1758102057.5859232,100,12675,5566
1758102057.6259232,100,12675,5557
1758102057.665923,100,12692,5556
1758102057.705923,100,12692,5563
1758102057.745923,100,12710,5569
1758102057.785923,100,12710,5570
1758102057.8259232,100,12710,5574
1758102057.8659232,100,12727,5585
1758102057.9059231,100,12727,5597
1758102057.945923,100,12727,5617
1758102057.985923,100,12742,5641
1758102058.025923,100,12742,5630
1758102058.0659232,100,12759,5640
1758102058.1059232,100,12759,5647
1758102058.1459231,100,12759,5615
1758102058.185923,100,12780,5601
1758102058.225923,100,12780,5593
1758102058.265923,100,12798,5596
1758102058.3059232,100,12798,5591
1758102058.3459232,100,12798,5600
1758102058.3859231,100,12816,5604
1758102058.425923,100,12816,5618
1758102058.465923,100,12816,5635
1758102058.505923,100,12831,5635
1758102058.5459232,100,12831,5636
1758102058.5859232,100,12848,5665
1758102058.6259232,100,12848,5670
1758102058.665923,100,12848,5688
1758102058.705923,100,12867,5695
1758102058.745923,100,12867,5696
1758102058.785923,100,12883,5670
1758102058.8259232,100,12883,5644
1758102058.8659232,100,12883,5624
1758102058.9059231,100,12899,5633
1758102058.945923,100,12899,5630
1758102058.985923,100,12917,5639
1758102059.025923,100,12917,5637
1758102059.0659232,100,12917,5644
1758102059.1059232,100,12934,5647
1758102059.1459231,100,12934,5649
1758102059.185923,100,12950,5659
1758102059.225923,100,12950,5683
1758102059.265923,100,12950,5692
1758102059.3059232,100,12966,5691
1758102059.3459232,100,12966,5703
1758102059.3859231,100,12984,5690
1758102059.425923,100,12984,5666
1758102059.465923,100,12984,5668
1758102059.505923,100,13001,5649
1758102059.5459232,100,13001,5645
1758102059.5859232,100,13018,5634
1758102059.6259232,100,13018,5622
1758102059.665923,100,13018,5637
1758102059.705923,100,13035,5656
1758102059.745923,100,13035,5660
1758102059.785923,100,13035,5654
1758102059.8259232,100,13035,5658
1758102059.8659232,100,13051,5666
1758102059.9059231,100,13051,5682
1758102059.945923,100,13067,5681
1758102059.985923,100,13067,5712
1758102060.025923,100,13067,5710
1758102060.0659232,100,13083,5675
1758102060.1059232,100,13083,5644
1758102060.1459231,100,13100,5632
1758102060.185923,100,13100,5632
1758102060.225923,100,13100,5633
1758102060.265923,100,13117,5629
1758102060.3059232,100,13117,5632
1758102060.3459232,100,13134,5636
1758102060.3859231,100,13134,5633
1758102060.425923,100,13134,5638
1758102060.465923,100,13150,5653
1758102060.505923,100,13150,5663
1758102060.5459232,100,13168,5679
1758102060.5859232,100,13168,5692
1758102060.6259232,100,13168,5712
1758102060.665923,100,13184,5712
1758102060.705923,100,13184,5693
1758102060.745923,100,13184,5674
1758102060.785923,100,13201,5663
1758102060.8259232,100,13201,5639
1758102060.8659232,100,13216,5633
1758102060.9059231,100,13216,5632
1758102060.945923,100,13216,5640
1758102060.985923,100,13233,5654
1758102061.025923,100,13233,5655
1758102061.0659232,100,13251,5662
1758102061.1059232,100,13251,5663
1758102061.1459231,100,13251,5667
1758102061.185923,100,13268,5682
1758102061.225923,100,13268,5688
1758102061.265923,100,13283,5712
1758102061.3059232,100,13283,5725
1758102061.3459232,100,13283,5730
1758102061.3859231,100,13300,5720
1758102061.425923,100,13300,5708
1758102061.465923,100,13316,5686
1758102061.505923,100,13316,5675
1758102061.5459232,100,13316,5665
1758102061.5859232,100,13334,5666
1758102061.6259232,100,13334,5669
1758102061.665923,100,13350,5673
1758102061.705923,100,13350,5676
1758102061.745923,100,13350,5673
1758102061.785923,100,13367,5683
1758102061.8259232,100,13367,5701
1758102061.8659232,100,13367,5713
1758102061.9059231,100,13384,5705
1758102061.945923,100,13384,5719
1758102061.985923,100,13401,5726
1758102062.025923,100,13401,5737
1758102062.0659232,100,13401,5735
1758102062.1059232,100,13415,5713
1758102062.1459231,100,13415,5681
1758102062.185923,100,13432,5669
1758102062.225923,100,13432,5676
1758102062.265923,100,13432,5670
1758102062.3059232,100,13449,5689
1758102062.3459232,100,13449,5683
1758102062.3859231,100,13468,5680
1758102062.425923,100,13468,5683
1758102062.465923,100,13468,5694
1758102062.505923,100,13485,5695
1758102062.5459232,100,13485,5712
1758102062.5859232,100,13502,5721
1758102062.6259232,100,13502,5728
1758102062.665923,100,13502,5739
1758102062.705923,100,13518,5740
1758102062.745923,100,13518,5723
1758102062.785923,100,13535,5694
1758102062.8259232,100,13535,5683
1758102062.8659232,100,13535,5659
1758102062.9059231,100,13552,5669
1758102062.945923,100,13552,5661
1758102062.985923,100,13567,5662
1758102063.025923,100,13567,5662
1758102063.0659232,100,13567,5665
1758102063.1059232,100,13585,5659
1758102063.1459231,100,13585,5682
1758102063.185923,100,13585,5658
1758102063.225923,100,13603,5693
1758102063.265923,100,13603,5694
1758102063.3059232,100,13624,5710
1758102063.3459232,100,13624,5720
1758102063.3859231,100,13624,5711
1758102063.425923,100,13639,5693
1758102063.465923,100,13639,5676
1758102063.505923,100,13655,5652
1758102063.5459232,100,13655,5635
1758102063.5859232,100,13655,5649
1758102063.6259232,100,13675,5645
1758102063.665923,100,13675,5638
1758102063.705923,100,13691,5654
1758102063.745923,100,13691,5656
1758102063.785923,100,13691,5681
1758102063.8259232,100,13708,5677
1758102063.8659232,100,13708,5689
1758102063.9059231,100,13725,5687
1758102063.945923,100,13725,5702
1758102063.985923,100,13725,5709
1758102064.025923,100,13742,5708
1758102064.0659232,100,13742,5721
1758102064.1059232,100,13758,5706
1758102064.1459231,100,13758,5696
1758102064.185923,100,13758,5678
1758102064.225923,100,13774,5670
1758102064.265923,100,13774,5656
1758102064.3059232,100,13790,5665
1758102064.3459232,100,13790,5671
1758102064.3859231,100,13790,5670
1758102064.425923,100,13809,5695
1758102064.465923,100,13809,5695
1758102064.505923,100,13809,5695
1758102064.5459232,100,13825,5700
1758102064.5859232,100,13825,5709
1758102064.6259232,100,13842,5719
1758102064.665923,100,13842,5718
1758102064.705923,100,13842,5732
1758102064.745923,100,13857,5729
1758102064.785923,100,13857,5699
1758102064.8259232,100,13874,5698
1758102064.8659232,100,13874,5670
1758102064.9059231,100,13874,5686
1758102064.945923,100,13891,5676
1758102064.985923,100,13891,5696
1758102065.025923,100,13910,5701
1758102065.0659232,100,13910,5694
1758102065.1059232,100,13910,5705
1758102065.1459231,100,13924,5709
1758102065.185923,100,13924,5711
1758102065.225923,100,13942,5722
1758102065.265923,100,13942,5737
1758102065.3059232,100,13942,5745
1758102065.3459232,100,13958,5749
1758102065.3859231,100,13958,5769
1758102065.425923,100,13975,5737
1758102065.465923,100,13975,5703
1758102065.505923,100,13975,5711
1758102065.5459232,100,13990,5702
1758102065.5859232,100,13990,5711
1758102065.6259232,100,13990,5702
1758102065.665923,100,14007,5692
1758102065.705923,100,14007,5695
1758102065.745923,100,14025,5717
1758102065.785923,100,14025,5718
1758102065.8259232,100,14025,5726
1758102065.8659232,100,14042,5721
1758102065.9059231,100,14042,5742
1758102065.945923,100,14057,5748
1758102065.985923,100,14057,5742
1758102066.025923,100,14057,5749
1758102066.0659232,100,14074,5740
1758102066.1059232,100,14074,5718
1758102066.1459231,100,14090,5702
1758102066.185923,100,14090,5692
1758102066.225923,100,14090,5693
1758102066.265923,100,14108,5701
1758102066.3059232,100,14108,5705
1758102066.3459232,100,14124,5699
1758102066.3859231,100,14124,5700
1758102066.425923,100,14124,5714
1758102066.465923,100,14141,5717
1758102066.505923,100,14141,5726
1758102066.5459232,100,14158,5729
1758102066.5859232,100,14158,5737
1758102066.6259232,100,14158,5763
1758102066.665923,100,14175,5754
1758102066.705923,100,14175,5733
1758102066.745923,100,14190,5716
1758102066.785923,100,14190,5694
1758102066.8259232,100,14190,5706
1758102066.8659232,100,14206,5688
1758102066.9059231,100,14206,5704
1758102066.945923,100,14225,5693
1758102066.985923,100,14225,5716
1758102067.025923,100,14225,5722
1758102067.0659232,100,14242,5731
1758102067.1059232,100,14242,5728
1758102067.1459231,100,14242,5732
1758102067.185923,100,14258,5731
1758102067.225923,100,14258,5740
1758102067.265923,100,14274,5752
1758102067.3059232,100,14274,5746
1758102067.3459232,100,14274,5726
1758102067.3859231,100,14290,5711
1758102067.425923,100,14290,5698
1758102067.465923,100,14307,5702
1758102067.505923,100,14307,5694
1758102067.5459232,100,14307,5697
1758102067.5859232,100,14326,5717
1758102067.6259232,100,14326,5714
1758102067.665923,100,14341,5707
1758102067.705923,100,14341,5712
1758102067.745923,100,14341,5722
1758102067.785923,100,14357,5725
1758102067.8259232,100,14357,5735
1758102067.8659232,100,14375,5754
1758102067.9059231,100,14375,5762
1758102067.945923,100,14375,5755
1758102067.985923,100,14391,5734
1758102068.025923,100,14391,5708
1758102068.0659232,100,14406,5706
1758102068.1059232,100,14406,5701
1758102068.1459231,100,14406,5704
1758102068.185923,100,14422,5692
1758102068.225923,100,14422,5695
1758102068.265923,100,14442,5697
1758102068.3059232,100,14442,5693
1758102068.3459232,100,14442,5703
